theme_id,theme_name,symbol,role,outlier_score,corr_with_theme_moves,med_abs_resid,rank_volatility,median_rank_norm,obs_months,rank_source
IND::Specialty Chemicals::A,Specialty Chemicals - Cluster A,FLUOROCHEM,A,-0.7892,0.5372,0.07,0.1409,0.63,50,dated_tabs
IND::Specialty Chemicals::A,Specialty Chemicals - Cluster A,JUBLINGREA,A,-0.6065,0.3891,0.08,0.111,0.495,50,dated_tabs
IND::Specialty Chemicals::A,Specialty Chemicals - Cluster A,PIDILITIND,Core,-0.4697,0.3651,0.125,0.091,0.45,50,dated_tabs
IND::Specialty Chemicals::A,Specialty Chemicals - Cluster A,PRIVISCL,B,0.2694,0.2458,0.2025,0.0979,0.385,50,dated_tabs
IND::Specialty Chemicals::A,Specialty Chemicals - Cluster A,SRF,Core,0.0744,0.3639,0.1475,0.1489,0.485,50,dated_tabs
IND::Specialty Chemicals::A,Specialty Chemicals - Cluster A,STYRENIX,B,1.3295,-0.0607,0.265,0.0926,0.31,50,dated_tabs
IND::Specialty Chemicals::A,Specialty Chemicals - Cluster A,SUDARSCHEM,B,0.3516,0.1752,0.195,0.0938,0.275,50,dated_tabs
IND::Specialty Chemicals::A,Specialty Chemicals - Cluster A,VINATIORGA,A,-0.7218,0.3942,0.085,0.0865,0.65,50,dated_tabs
IND::Specialty Chemicals::A,Specialty Chemicals - Cluster A,VISHNU,Core,0.1304,0.2954,0.145,0.1364,0.42,45,dated_tabs
IND::Specialty Chemicals::B,Specialty Chemicals - Cluster B,CHEMPLASTS,B,0.5344,0.1902,0.1225,0.1054,0.645,50,dated_tabs
IND::Specialty Chemicals::B,Specialty Chemicals - Cluster B,DCMSHRIRAM,A,-0.4702,0.6361,0.11,0.1247,0.51,50,dated_tabs
IND::Specialty Chemicals::B,Specialty Chemicals - Cluster B,FINEORG,A,-0.9362,0.6144,0.0675,0.0907,0.645,50,dated_tabs
IND::Specialty Chemicals::B,Specialty Chemicals - Cluster B,GALAXYSURF,Core,-0.3004,0.5044,0.115,0.0986,0.68,50,dated_tabs
IND::Specialty Chemicals::B,Specialty Chemicals - Cluster B,NEOGEN,B,0.8079,0.2252,0.1925,0.0963,0.695,48,dated_tabs
IND::Specialty Chemicals::B,Specialty Chemicals - Cluster B,TATVA,Core,0.3644,0.4496,0.225,0.0773,0.855,44,dated_tabs
IND::Specialty Retail,Specialty Retail,AVL,A,-0.8007,0.4804,0.19,0.1348,0.23,39,dated_tabs
IND::Specialty Retail,Specialty Retail,BHARTIARTL,B,0.4798,0.0311,0.25,0.0696,0.18,50,dated_tabs
IND::Specialty Retail,Specialty Retail,ETHOSLTD,A,-0.7888,0.4153,0.1525,0.1288,0.23,50,dated_tabs
IND::Specialty Retail,Specialty Retail,LANDMARK,Core,0.0307,0.3681,0.2625,0.1599,0.6,50,dated_tabs
IND::Specialty Retail,Specialty Retail,MANYAVAR,B,0.8679,0.1303,0.3725,0.0802,0.78,50,dated_tabs
IND::Specialty Retail,Specialty Retail,PVRINOX,Core,0.4525,0.1911,0.31,0.088,0.73,49,dated_tabs
IND::Specialty Retail,Specialty Retail,RAILTEL,Core,-0.4145,0.2483,0.11,0.1308,0.425,46,dated_tabs
IND::Specialty Retail,Specialty Retail,SAREGAMA,Core,0.1731,0.2482,0.24,0.1384,0.49,35,dated_tabs
IND::Textiles,Textiles,ARVIND,Core,0.5562,0.3018,0.18,0.1201,0.2,50,dated_tabs
IND::Textiles,Textiles,GARFIBRES,B,1.0269,0.1386,0.165,0.1138,0.55,50,dated_tabs
IND::Textiles,Textiles,GOKEX,Core,-0.2585,0.4319,0.1025,0.1327,0.46,50,dated_tabs
IND::Textiles,Textiles,ICIL,B,0.8474,0.3417,0.1725,0.1711,0.53,38,dated_tabs
IND::Textiles,Textiles,KPRMILL,Core,-0.2528,0.3729,0.1075,0.107,0.36,50,dated_tabs
IND::Textiles,Textiles,MAYURUNIQ,Core,-0.2038,0.3596,0.0925,0.1165,0.52,50,dated_tabs
IND::Textiles,Textiles,NITINSPIN,A,-0.9105,0.6404,0.075,0.1627,0.44,49,dated_tabs
IND::Textiles,Textiles,VTL,A,-0.8048,0.5464,0.08,0.1264,0.49,50,dated_tabs
IND::Transportation - Logistics,Transportation - Logistics,BLUEDART,B,0.2374,0.1634,0.15,0.0896,0.675,50,dated_tabs
IND::Transportation - Logistics,Transportation - Logistics,DELHIVERY,A,-0.7235,0.5191,0.08,0.1151,0.645,50,dated_tabs
IND::Transportation - Logistics,Transportation - Logistics,GATEWAY,Core,-0.0686,0.439,0.195,0.06,0.66,50,dated_tabs
IND::Transportation - Logistics,Transportation - Logistics,MAHLOG,A,-0.3298,0.5366,0.13,0.1063,0.815,50,dated_tabs
IND::Transportation - Logistics,Transportation - Logistics,VRLLOG,B,0.8846,-0.1135,0.175,0.0995,0.55,50,dated_tabs
IND::Travel Support Services,Travel Support Services,IRCTC,Core,0.1481,0.277,0.0725,0.076,0.715,50,dated_tabs
IND::Travel Support Services,Travel Support Services,THOMASCOOK,A,-0.4604,0.6517,0.095,0.1604,0.5,50,dated_tabs
IND::Travel Support Services,Travel Support Services,YATRA,B,0.3123,0.5791,0.38,0.1434,0.7,24,dated_tabs
UNCLASSIFIED::B::B::A::A::A,Unclassified - Cluster A,AEGISVOPAK,Core,0.0058,,0.28,,0.36,3,dated_tabs
UNCLASSIFIED::A::A,Unclassified - Cluster A,AFCONS,B,1.5815,0.3751,0.595,0.143,0.805,14,dated_tabs
UNCLASSIFIED::A::A,Unclassified - Cluster A,AGARWALEYE,A,-0.5214,0.7845,0.11,0.155,0.14,9,dated_tabs
UNCLASSIFIED::A::A,Unclassified - Cluster A,AIIL,A,-0.5913,0.6019,0.07,0.0617,0.07,23,dated_tabs
UNCLASSIFIED::B::B::B::A,Unclassified - Cluster A,AKUMS,Core,0.0399,0.456,0.27,0.0789,0.94,19,dated_tabs
UNCLASSIFIED::A::A,Unclassified - Cluster A,ASHAPURMIN,B,0.454,0.3253,0.12,0.1341,0.15,23,dated_tabs
UNCLASSIFIED::B::B::A::A::A,Unclassified - Cluster A,ATHERENERG,A,-0.4173,0.6031,0.6025,0.0258,0.025,6,dated_tabs
UNCLASSIFIED::B::B::B::A,Unclassified - Cluster A,BHARTIHEXA,B,0.8493,-0.0034,0.375,0.0654,0.13,20,dated_tabs
UNCLASSIFIED::B::B::A::B::A,Unclassified - Cluster A,BLACKBUCK,Core,-0.0191,0.5756,0.35,0.1247,0.06,13,dated_tabs
UNCLASSIFIED::B::B::A::A::A,Unclassified - Cluster A,CEMPRO,Core,0.2824,0.1691,0.415,0.0754,0.18,8,dated_tabs
UNCLASSIFIED::B::B::B::A,Unclassified - Cluster A,COHANCE,Core,-0.2183,0.5767,0.23,0.0838,0.99,13,dated_tabs
UNCLASSIFIED::B::B::A::B::A,Unclassified - Cluster A,DAMCAPITAL,B,0.5163,0.3543,0.35,0.1277,0.86,11,dated_tabs
UNCLASSIFIED::B::B::A::B::A,Unclassified - Cluster A,EMCURE,A,-0.4436,0.7545,0.1275,0.1774,0.335,20,dated_tabs
UNCLASSIFIED::B::B::B::A,Unclassified - Cluster A,EUREKAFORB,Core,-0.188,0.6162,0.225,0.1008,0.32,23,dated_tabs
UNCLASSIFIED::B::B::A::B::A,Unclassified - Cluster A,FILATEX,A,-1.0392,0.7729,0.0275,0.1337,0.535,22,dated_tabs
UNCLASSIFIED::A::A,Unclassified - Cluster A,GALLANTT,Core,0.078,0.3768,0.06,0.1027,0.15,23,dated_tabs
UNCLASSIFIED::B::B::B::A,Unclassified - Cluster A,HEXT,A,-0.2433,0.4501,0.12,0.0945,0.66,9,dated_tabs
UNCLASSIFIED::B::A::A,Unclassified - Cluster A,HYUNDAI,A,-0.8211,0.673,0.19,0.0659,0.21,15,dated_tabs
UNCLASSIFIED::B::B::A::A::A,Unclassified - Cluster A,IGIL,B,0.2905,-0.2253,0.225,0.0474,0.83,11,dated_tabs
UNCLASSIFIED::A::A,Unclassified - Cluster A,IKS,B,0.7124,0.4705,0.38,0.1165,0.5,11,dated_tabs
UNCLASSIFIED::B::B::B::A,Unclassified - Cluster A,INDGN,A,-1.1484,0.7976,0.03,0.0928,0.565,20,dated_tabs
UNCLASSIFIED::B::B::B::A,Unclassified - Cluster A,JUNIPER,B,0.461,0.2314,0.1825,0.1036,0.81,20,dated_tabs
UNCLASSIFIED::A::A,Unclassified - Cluster A,KRN,B,0.7715,0.3473,0.23,0.1515,0.38,16,dated_tabs
UNCLASSIFIED::B::B::A::A::A,Unclassified - Cluster A,LAXMIDENTL,B,0.7843,-0.4658,0.35,0.0402,0.975,10,dated_tabs
UNCLASSIFIED::B::B::A::B::A,Unclassified - Cluster A,NTPCGREEN,B,0.958,0.0777,0.31,0.1385,0.8,13,dated_tabs
UNCLASSIFIED::B::B::A::A::A,Unclassified - Cluster A,OSWALPUMPS,Core,0.0544,,0.265,,0.89,3,dated_tabs
UNCLASSIFIED::A::A,Unclassified - Cluster A,PENIND,Core,0.0471,0.4051,0.06,0.108,0.2,23,dated_tabs
UNCLASSIFIED::A::A,Unclassified - Cluster A,POCL,Core,-0.4032,0.6017,0.11,0.0834,0.12,23,dated_tabs
UNCLASSIFIED::A::A,Unclassified - Cluster A,QPOWER,A,-1.3582,0.9373,0.06,0.0634,0.09,9,dated_tabs
UNCLASSIFIED::B::B::A::B::A,Unclassified - Cluster A,SAMBHV,Core,0.0276,,,,,2,dated_tabs
UNCLASSIFIED::B::B::B::A,Unclassified - Cluster A,SANATHAN,B,1.0478,0.1441,0.4,0.0928,0.31,11,dated_tabs
UNCLASSIFIED::B::A::A,Unclassified - Cluster A,SANOFICONR,Core,-0.2235,0.5244,0.185,0.1152,0.52,17,dated_tabs
UNCLASSIFIED::B::B::B::A,Unclassified - Cluster A,SHAKTIPUMP,A,-0.6001,0.6339,0.165,0.0863,0.21,23,dated_tabs
UNCLASSIFIED::B::B::A::A::A,Unclassified - Cluster A,SKIPPER,Core,-0.1182,-0.0848,0.0,0.0743,0.37,23,dated_tabs
UNCLASSIFIED::B::A::A,Unclassified - Cluster A,STLTECH,B,0.7718,0.0985,0.235,0.1194,0.71,23,dated_tabs
UNCLASSIFIED::B::B::A::A::A,Unclassified - Cluster A,SWANCORP,A,-0.8818,0.4507,0.045,0.0542,0.615,8,dated_tabs
UNCLASSIFIED::A::A,Unclassified - Cluster A,TRANSRAILL,A,-0.6475,0.7323,0.14,0.0702,0.28,11,dated_tabs
UNCLASSIFIED::B::A::A,Unclassified - Cluster A,UNIMECH,Core,0.2728,0.6566,0.36,0.1032,0.71,11,dated_tabs
UNCLASSIFIED::A::A,Unclassified - Cluster A,VINCOFE,Core,-0.1916,0.4604,0.07,0.0805,0.09,21,dated_tabs
UNCLASSIFIED::A::A,Unclassified - Cluster A,ZOTA,Core,0.0688,0.303,0.1,0.0435,0.04,21,dated_tabs
UNCLASSIFIED::B::B::A::B::B,Unclassified - Cluster B,ABLBL,B,1.1946,,0.095,,0.87,3,dated_tabs
UNCLASSIFIED::B::B::B::B,Unclassified - Cluster B,ACMESOLAR,B,0.2765,0.252,0.1425,0.1047,0.31,14,dated_tabs
UNCLASSIFIED::B::B::B::B,Unclassified - Cluster B,AJAXENGG,A,-0.6113,0.8149,0.095,0.1613,0.55,9,dated_tabs
UNCLASSIFIED::B::B::B::B,Unclassified - Cluster B,ALIVUS,Core,0.0809,0.4601,0.1475,0.1215,0.485,20,dated_tabs
UNCLASSIFIED::B::B::A::B::B,Unclassified - Cluster B,ANTHEM,A,0.6285,,,,,1,dated_tabs
UNCLASSIFIED::A::B,Unclassified - Cluster B,AWL,Core,-0.3089,0.4208,0.1,0.1104,0.75,23,dated_tabs
UNCLASSIFIED::A::B,Unclassified - Cluster B,BAJAJHFL,B,0.7053,0.2266,0.24,0.0789,0.8,17,dated_tabs
UNCLASSIFIED::B::A::B,Unclassified - Cluster B,BBOX,Core,-0.1498,0.5949,0.305,0.0901,0.36,23,dated_tabs
UNCLASSIFIED::B::B::A::B::B,Unclassified - Cluster B,BRIGHOTEL,A,0.6285,,,,,1,dated_tabs
UNCLASSIFIED::B::A::B,Unclassified - Cluster B,CARRARO,B,0.3934,0.5642,0.405,0.1447,0.25,11,dated_tabs
UNCLASSIFIED::B::A::B,Unclassified - Cluster B,CEIGALL,Core,0.2896,0.2915,0.12,0.0934,0.825,18,dated_tabs
UNCLASSIFIED::B::B::A::B::B,Unclassified - Cluster B,CRIZAC,A,0.6285,,,,,1,dated_tabs
UNCLASSIFIED::B::A::B,Unclassified - Cluster B,DYNAMATECH,B,0.7921,0.1971,0.17,0.1411,0.44,23,dated_tabs
UNCLASSIFIED::B::A::B,Unclassified - Cluster B,E2E,B,0.5552,0.3113,0.175,0.148,0.56,23,dated_tabs
UNCLASSIFIED::B::B::A::B::B,Unclassified - Cluster B,EBGNG,A,0.6285,,,,,1,dated_tabs
UNCLASSIFIED::B::B::A::B::B,Unclassified - Cluster B,ELLEN,A,0.6285,,,,,2,dated_tabs
UNCLASSIFIED::B::B::A::B::B,Unclassified - Cluster B,ENRIN,A,0.6285,,0.065,,0.71,3,dated_tabs
UNCLASSIFIED::B::B::A::A::B,Unclassified - Cluster B,EPACK,Core,0.3389,0.4247,0.3375,0.1125,0.485,20,dated_tabs
UNCLASSIFIED::B::A::B,Unclassified - Cluster B,FIRSTCRY,Core,-0.3873,0.5598,0.2025,0.0473,0.92,18,dated_tabs
UNCLASSIFIED::B::B::A::A::B,Unclassified - Cluster B,FOSECOIND,Core,-0.2548,0.2423,0.125,0.0968,0.29,21,dated_tabs
UNCLASSIFIED::A::B,Unclassified - Cluster B,GMRAIRPORT,Core,0.2447,0.4211,0.28,0.0974,0.33,21,dated_tabs
UNCLASSIFIED::B::B::A::B::B,Unclassified - Cluster B,HDBFS,A,0.6285,,,,,2,dated_tabs
UNCLASSIFIED::B::B::A::A::B,Unclassified - Cluster B,IIFLCAPS,A,-0.6341,0.3732,0.05,0.1084,0.32,21,dated_tabs
UNCLASSIFIED::B::B::A::B::B,Unclassified - Cluster B,INDIQUBE,A,0.6285,,,,,1,dated_tabs
UNCLASSIFIED::B::B::A::A::B,Unclassified - Cluster B,INTERARCH,Core,-0.0993,0.2047,0.1625,0.0971,0.12,18,dated_tabs
UNCLASSIFIED::B::B::A::A::B,Unclassified - Cluster B,ITCHOTELS,A,-1.1042,0.6157,0.125,0.0791,0.475,10,dated_tabs
UNCLASSIFIED::B::B::B::B,Unclassified - Cluster B,JSWHL,B,1.2059,-0.0331,0.225,0.106,0.15,23,dated_tabs
UNCLASSIFIED::B::A::B,Unclassified - Cluster B,KINGFA,B,1.212,0.2616,0.56,0.0609,0.15,21,dated_tabs
UNCLASSIFIED::B::B::A::A::B,Unclassified - Cluster B,KRBL,A,-0.541,0.4224,0.16,0.093,0.22,23,dated_tabs
UNCLASSIFIED::B::B::A::B::B,Unclassified - Cluster B,MARATHON,A,-0.5857,0.946,0.0,0.1549,0.39,21,dated_tabs
UNCLASSIFIED::A::B,Unclassified - Cluster B,MUTHOOTMF,A,-0.51,0.5399,0.165,0.0987,0.81,21,dated_tabs
UNCLASSIFIED::B::B::B::B,Unclassified - Cluster B,NIVABUPA,A,-0.7792,0.7942,0.035,0.192,0.485,14,dated_tabs
UNCLASSIFIED::A::B,Unclassified - Cluster B,NORTHARC,B,1.0718,0.1858,0.24,0.1317,0.27,17,dated_tabs
UNCLASSIFIED::B::A::B,Unclassified - Cluster B,OLAELEC,Core,0.0327,0.453,0.225,0.0643,0.965,18,dated_tabs
UNCLASSIFIED::A::B,Unclassified - Cluster B,PATELENG,Core,0.0842,0.3563,0.17,0.0898,0.91,23,dated_tabs
UNCLASSIFIED::A::B,Unclassified - Cluster B,PFOCUS,B,0.3168,0.4854,0.26,0.1546,0.39,23,dated_tabs
UNCLASSIFIED::B::A::B,Unclassified - Cluster B,RAYMONDLSL,Core,-0.1348,0.4722,0.165,0.0766,0.88,17,dated_tabs
UNCLASSIFIED::B::B::A::B::B,Unclassified - Cluster B,RAYMONDREL,A,0.6285,,,,,2,dated_tabs
UNCLASSIFIED::B::A::B,Unclassified - Cluster B,RPTECH,A,-0.657,0.6424,0.09,0.1198,0.55,20,dated_tabs
UNCLASSIFIED::B::B::B::B,Unclassified - Cluster B,SHARDAMOTR,A,-0.6704,0.5751,0.05,0.1239,0.47,23,dated_tabs
UNCLASSIFIED::B::B::A::A::B,Unclassified - Cluster B,SKYGOLD,B,0.3557,0.2679,0.25,0.12,0.26,23,dated_tabs
UNCLASSIFIED::B::B::A::B::B,Unclassified - Cluster B,SMARTWORKS,A,0.6285,,,,,1,dated_tabs
UNCLASSIFIED::B::B::A::A::B,Unclassified - Cluster B,SMSPHARMA,B,0.6897,-0.0023,0.21,0.1102,0.45,21,dated_tabs
UNCLASSIFIED::B::A::B,Unclassified - Cluster B,SOTL,A,-0.6662,0.5649,0.05,0.0852,0.72,23,dated_tabs
UNCLASSIFIED::A::B,Unclassified - Cluster B,SPICEJET,A,-0.7447,0.601,0.175,0.0843,0.91,23,dated_tabs
UNCLASSIFIED::B::B::B::B,Unclassified - Cluster B,SUNDRMFAST,B,0.3476,0.4767,0.19,0.1178,0.73,23,dated_tabs
UNCLASSIFIED::B::A::B,Unclassified - Cluster B,SURAKSHA,A,-1.0132,0.7004,0.075,0.0754,0.665,12,dated_tabs
UNCLASSIFIED::B::B::B::B,Unclassified - Cluster B,TARC,Core,0.1704,0.4359,0.12,0.1508,0.67,23,dated_tabs
UNCLASSIFIED::A::B,Unclassified - Cluster B,THELEELA,A,-0.8593,,0.0,,0.32,3,dated_tabs
UNCLASSIFIED::B::B::A::A::B,Unclassified - Cluster B,TMPV,B,1.2491,-0.1562,0.36,0.079,0.71,7,dated_tabs
UNCLASSIFIED::B::B::B::B,Unclassified - Cluster B,TRAVELFOOD,Core,-0.0204,,,,,1,dated_tabs
UNCLASSIFIED::B::A::B,Unclassified - Cluster B,UNIECOM,Core,0.1811,0.3307,0.1225,0.0906,0.83,18,dated_tabs
UNCLASSIFIED::B::A::B,Unclassified - Cluster B,XPROINDIA,A,-0.4477,0.7102,0.185,0.153,0.59,23,dated_tabs
IND::Utilities:Non-Electrical,Utilities:Non-Electrical,GAIL,Core,-0.3328,0.5465,0.14,0.1028,0.405,50,dated_tabs
IND::Utilities:Non-Electrical,Utilities:Non-Electrical,GSPL,Core,-0.2264,0.4598,0.0625,0.1379,0.59,50,dated_tabs
IND::Utilities:Non-Electrical,Utilities:Non-Electrical,GUJGASLTD,Core,-0.0809,0.5135,0.16,0.1065,0.705,50,dated_tabs
IND::Utilities:Non-Electrical,Utilities:Non-Electrical,IGL,A,-0.369,0.565,0.0825,0.1263,0.565,50,dated_tabs
IND::Utilities:Non-Electrical,Utilities:Non-Electrical,IONEXCHANG,B,0.9067,-0.2192,0.21,0.0975,0.535,50,dated_tabs
IND::Utilities:Non-Electrical,Utilities:Non-Electrical,MGL,A,-0.7305,0.7612,0.04,0.1355,0.535,50,dated_tabs
IND::Utilities:Non-Electrical,Utilities:Non-Electrical,WABAG,B,0.833,-0.1049,0.25,0.0964,0.19,42,dated_tabs
