Symbol,Theme,source,confidence,reason,sector_mode,industry_mode,debug_theme,industry_obs,industry_mode_share,sector_obs,sector_mode_share,locked,rank_move_corr,rank_resid,rank_obs_months,needs_review,review_reasons,review_priority
RPTECH,Unmapped - Review,unmapped,0.2,no_fundamental_metadata,,,,0,0.0,0,0.0,False,0.21176342683917268,0.23,20,True,low_fundamental_confidence;unmapped;high_rank_residual,138.0
RUBICON,Unmapped - Review,unmapped,0.2,no_fundamental_metadata,,,,0,0.0,0,0.0,False,,,0,True,low_fundamental_confidence;unmapped,130.0
SAATVIKGL,Unmapped - Review,unmapped,0.2,no_fundamental_metadata,,,,0,0.0,0,0.0,False,,,0,True,low_fundamental_confidence;unmapped,130.0
SAMBHV,Unmapped - Review,unmapped,0.2,no_fundamental_metadata,,,,0,0.0,0,0.0,False,,,2,True,low_fundamental_confidence;unmapped,130.0
SANATHAN,Unmapped - Review,unmapped,0.2,no_fundamental_metadata,,,,0,0.0,0,0.0,False,-0.19268484966530555,0.2,11,True,low_fundamental_confidence;unmapped;rank_moves_diverge_from_theme,140.0
SANOFICONR,Unmapped - Review,unmapped,0.2,no_fundamental_metadata,,,,0,0.0,0,0.0,False,0.11710757353992499,0.17,17,True,low_fundamental_confidence;unmapped,130.0
SHAKTIPUMP,Unmapped - Review,unmapped,0.2,no_fundamental_metadata,,,,0,0.0,0,0.0,False,-0.033737753616974994,0.29,23,True,low_fundamental_confidence;unmapped;rank_moves_diverge_from_theme;high_rank_residual,148.0
SHARDAMOTR,Unmapped - Review,unmapped,0.2,no_fundamental_metadata,,,,0,0.0,0,0.0,False,0.23769069182390837,0.1,23,True,low_fundamental_confidence;unmapped,130.0
SKFINDUS,Unmapped - Review,unmapped,0.2,no_fundamental_metadata,,,,0,0.0,0,0.0,False,,,0,True,low_fundamental_confidence;unmapped,130.0
SKIPPER,Unmapped - Review,unmapped,0.2,no_fundamental_metadata,,,,0,0.0,0,0.0,False,-0.13735382984627026,0.145,23,True,low_fundamental_confidence;unmapped;rank_moves_diverge_from_theme,140.0
SKYGOLD,Unmapped - Review,unmapped,0.2,no_fundamental_metadata,,,,0,0.0,0,0.0,False,0.11952597556525554,0.22,23,True,low_fundamental_confidence;unmapped,130.0
SMARTWORKS,Unmapped - Review,unmapped,0.2,no_fundamental_metadata,,,,0,0.0,0,0.0,False,,,1,True,low_fundamental_confidence;unmapped,130.0
SMSPHARMA,Unmapped - Review,unmapped,0.2,no_fundamental_metadata,,,,0,0.0,0,0.0,False,0.32863434757793086,0.14,21,True,low_fundamental_confidence;unmapped,130.0
SOTL,Unmapped - Review,unmapped,0.2,no_fundamental_metadata,,,,0,0.0,0,0.0,False,0.40794727764624916,0.26,23,True,low_fundamental_confidence;unmapped;high_rank_residual,138.0
SPICEJET,Unmapped - Review,unmapped,0.2,no_fundamental_metadata,,,,0,0.0,0,0.0,False,-0.1589797982267452,0.44,23,True,low_fundamental_confidence;unmapped;rank_moves_diverge_from_theme;high_rank_residual,148.0
STLTECH,Unmapped - Review,unmapped,0.2,no_fundamental_metadata,,,,0,0.0,0,0.0,False,-0.06894745015562319,0.38,23,True,low_fundamental_confidence;unmapped;rank_moves_diverge_from_theme;high_rank_residual,148.0
STUDDS,Unmapped - Review,unmapped,0.2,no_fundamental_metadata,,,,0,0.0,0,0.0,False,,,0,True,low_fundamental_confidence;unmapped,130.0
STYL,Unmapped - Review,unmapped,0.2,no_fundamental_metadata,,,,0,0.0,0,0.0,False,,,0,True,low_fundamental_confidence;unmapped,130.0
SUDEEPPHRM,Unmapped - Review,unmapped,0.2,no_fundamental_metadata,,,,0,0.0,0,0.0,False,,,0,True,low_fundamental_confidence;unmapped,130.0
SUNDRMFAST,Unmapped - Review,unmapped,0.2,no_fundamental_metadata,,,,0,0.0,0,0.0,False,0.08433707279182809,0.3,23,True,low_fundamental_confidence;unmapped;high_rank_residual,138.0
SURAKSHA,Unmapped - Review,unmapped,0.2,no_fundamental_metadata,,,,0,0.0,0,0.0,False,-0.044840729154681826,0.165,12,True,low_fundamental_confidence;unmapped;rank_moves_diverge_from_theme,140.0
SWANCORP,Unmapped - Review,unmapped,0.2,no_fundamental_metadata,,,,0,0.0,0,0.0,False,0.7210837418016889,0.115,8,True,low_fundamental_confidence;unmapped,130.0
TARC,Unmapped - Review,unmapped,0.2,no_fundamental_metadata,,,,0,0.0,0,0.0,False,-0.18859588956340084,0.24,23,True,low_fundamental_confidence;unmapped;rank_moves_diverge_from_theme;high_rank_residual,148.0
TATACAP,Unmapped - Review,unmapped,0.2,no_fundamental_metadata,,,,0,0.0,0,0.0,False,,,0,True,low_fundamental_confidence;unmapped,130.0
TENNIND,Unmapped - Review,unmapped,0.2,no_fundamental_metadata,,,,0,0.0,0,0.0,False,,,0,True,low_fundamental_confidence;unmapped,130.0
THELEELA,Unmapped - Review,unmapped,0.2,no_fundamental_metadata,,,,0,0.0,0,0.0,False,,,3,True,low_fundamental_confidence;unmapped,130.0
TMCV,Unmapped - Review,unmapped,0.2,no_fundamental_metadata,,,,0,0.0,0,0.0,False,,,0,True,low_fundamental_confidence;unmapped,130.0
TMPV,Unmapped - Review,unmapped,0.2,no_fundamental_metadata,,,,0,0.0,0,0.0,False,,,7,True,low_fundamental_confidence;unmapped,130.0
TRANSRAILL,Unmapped - Review,unmapped,0.2,no_fundamental_metadata,,,,0,0.0,0,0.0,False,0.07060354660459162,0.2,11,True,low_fundamental_confidence;unmapped,130.0
TRAVELFOOD,Unmapped - Review,unmapped,0.2,no_fundamental_metadata,,,,0,0.0,0,0.0,False,,,1,True,low_fundamental_confidence;unmapped,130.0
TRUALT,Unmapped - Review,unmapped,0.2,no_fundamental_metadata,,,,0,0.0,0,0.0,False,,,0,True,low_fundamental_confidence;unmapped,130.0
UNIECOM,Unmapped - Review,unmapped,0.2,no_fundamental_metadata,,,,0,0.0,0,0.0,False,-0.2807323109603404,0.335,18,True,low_fundamental_confidence;unmapped;rank_moves_diverge_from_theme;high_rank_residual,148.0
UNIMECH,Unmapped - Review,unmapped,0.2,no_fundamental_metadata,,,,0,0.0,0,0.0,False,-0.16794805610072705,0.21,11,True,low_fundamental_confidence;unmapped;rank_moves_diverge_from_theme,140.0
URBANCO,Unmapped - Review,unmapped,0.2,no_fundamental_metadata,,,,0,0.0,0,0.0,False,,,0,True,low_fundamental_confidence;unmapped,130.0
VINCOFE,Unmapped - Review,unmapped,0.2,no_fundamental_metadata,,,,0,0.0,0,0.0,False,0.3698055805550615,0.31,21,True,low_fundamental_confidence;unmapped;high_rank_residual,138.0
WAKEFIT,Unmapped - Review,unmapped,0.2,no_fundamental_metadata,,,,0,0.0,0,0.0,False,,,0,True,low_fundamental_confidence;unmapped,130.0
WEWORK,Unmapped - Review,unmapped,0.2,no_fundamental_metadata,,,,0,0.0,0,0.0,False,,,0,True,low_fundamental_confidence;unmapped,130.0
XPROINDIA,Unmapped - Review,unmapped,0.2,no_fundamental_metadata,,,,0,0.0,0,0.0,False,0.11099850182945345,0.16,23,True,low_fundamental_confidence;unmapped,130.0
ZOTA,Unmapped - Review,unmapped,0.2,no_fundamental_metadata,,,,0,0.0,0,0.0,False,0.43779782967096287,0.44,21,True,low_fundamental_confidence;unmapped;high_rank_residual,138.0
GAIL,Utilities (non-Power),industry_mode,0.93,industry_history,Utilities,Utilities:Non-Electrical,,27,1.0,27,1.0,False,0.546527112007611,0.14,50,False,,7.0
GSPL,Utilities (non-Power),industry_mode,0.93,industry_history,Utilities,Utilities:Non-Electrical,,27,1.0,27,1.0,False,0.4598432758174676,0.0625,50,False,,7.0
GUJGASLTD,Utilities (non-Power),industry_mode,0.93,industry_history,Utilities,Utilities:Non-Electrical,,27,1.0,27,1.0,False,0.5134584564654782,0.16,50,False,,7.0
IGL,Utilities (non-Power),industry_mode,0.93,industry_history,Utilities,Utilities:Non-Electrical,,27,1.0,27,1.0,False,0.565022632584951,0.0825,50,False,,7.0
IONEXCHANG,Utilities (non-Power),industry_mode,0.93,industry_history,Industrials,Utilities:Non-Electrical,,27,1.0,27,1.0,False,-0.21923956229653918,0.21,50,True,rank_moves_diverge_from_theme,17.0
MGL,Utilities (non-Power),industry_mode,0.93,industry_history,Utilities,Utilities:Non-Electrical,,27,1.0,27,1.0,False,0.761223472649902,0.04,50,False,,7.0
WABAG,Utilities (non-Power),industry_mode,0.93,industry_history,Industrials,Utilities:Non-Electrical,Water,19,1.0,19,1.0,False,-0.10493475870758467,0.25,42,True,rank_moves_diverge_from_theme;high_rank_residual,25.0
NUVAMA,Wealth & Distribution,debug_theme|small_theme_merged_to_debug,0.62,debug_fallback,,,Wealth Mgr,0,0.0,0,0.0,False,1.0,0.0,23,True,low_fundamental_confidence;debug_fallback_needs_validation,53.0
BANSALWIRE,Wires & Conductors,debug_theme|small_theme_merged_to_debug,0.62,debug_fallback,,,Metal Wires,0,0.0,0,0.0,False,0.9999999999999998,0.0,20,True,low_fundamental_confidence;debug_fallback_needs_validation,53.0
