theme_id,theme_name,symbol,role,outlier_score,corr_with_theme_moves,med_abs_resid,rank_volatility,median_rank_norm,obs_months,rank_source
UNCLASSIFIED::B::A::B,Unclassified - Cluster B,RPTECH,A,-0.4849,0.6374,0.0956,0.1876,0.5462,20,dated_tabs
UNCLASSIFIED::B::A::B,Unclassified - Cluster B,FIRSTCRY,Core,-0.0994,0.5613,0.2051,0.048,0.9199,18,dated_tabs
UNCLASSIFIED::B::A::B,Unclassified - Cluster B,RAYMONDLSL,Core,-0.0615,0.5092,0.1642,0.1293,0.878,17,dated_tabs
UNCLASSIFIED::B::A::B,Unclassified - Cluster B,XPROINDIA,Core,-0.0028,0.7106,0.1907,0.2171,0.5812,23,dated_tabs
UNCLASSIFIED::B::A::B,Unclassified - Cluster B,UNIECOM,Core,0.0031,0.3107,0.126,0.1249,0.8314,18,dated_tabs
UNCLASSIFIED::B::A::B,Unclassified - Cluster B,CEIGALL,Core,0.0927,0.2734,0.1205,0.1537,0.8204,18,dated_tabs
UNCLASSIFIED::B::A::B,Unclassified - Cluster B,OLAELEC,Core,0.2527,0.4218,0.2272,0.0621,0.9605,18,dated_tabs
UNCLASSIFIED::B::A::B,Unclassified - Cluster B,DYNAMATECH,Core,0.654,0.197,0.1742,0.2228,0.4396,23,dated_tabs
UNCLASSIFIED::B::A::B,Unclassified - Cluster B,BBOX,Core,0.6781,0.5758,0.3102,0.1456,0.3497,23,dated_tabs
UNCLASSIFIED::B::A::B,Unclassified - Cluster B,E2E,B,0.6828,0.3115,0.1834,0.2845,0.5542,23,dated_tabs
UNCLASSIFIED::B::A::B,Unclassified - Cluster B,CARRARO,B,1.3832,0.566,0.4016,0.2291,0.2465,11,dated_tabs
UNCLASSIFIED::B::A::B,Unclassified - Cluster B,KINGFA,B,2.2946,0.2686,0.5669,0.0482,0.1387,21,dated_tabs
UNCLASSIFIED::B::B::B::A,Unclassified - Cluster A,INDGN,A,-1.1894,0.7896,0.0298,0.1901,0.5653,20,dated_tabs
UNCLASSIFIED::B::B::B::A,Unclassified - Cluster A,HEXT,A,-0.5083,0.4753,0.1204,0.1438,0.6579,9,dated_tabs
UNCLASSIFIED::B::B::B::A,Unclassified - Cluster A,EUREKAFORB,A,-0.3578,0.6152,0.2292,0.0958,0.3093,23,dated_tabs
UNCLASSIFIED::B::B::B::A,Unclassified - Cluster A,JUNIPER,Core,-0.0789,0.2414,0.1847,0.0943,0.8072,20,dated_tabs
UNCLASSIFIED::B::B::B::A,Unclassified - Cluster A,AKUMS,Core,0.1462,0.4573,0.2687,0.1186,0.9378,19,dated_tabs
UNCLASSIFIED::B::B::B::A,Unclassified - Cluster A,COHANCE,Core,0.2495,0.6005,0.2324,0.2332,0.9893,13,dated_tabs
UNCLASSIFIED::B::B::B::A,Unclassified - Cluster A,SHAKTIPUMP,B,0.3537,0.6249,0.1679,0.343,0.2,23,dated_tabs
UNCLASSIFIED::B::B::B::A,Unclassified - Cluster A,SANATHAN,B,1.2783,0.1519,0.399,0.1363,0.3035,11,dated_tabs
UNCLASSIFIED::B::B::B::A,Unclassified - Cluster A,BHARTIHEXA,B,1.3591,-0.0269,0.3792,0.1212,0.1221,20,dated_tabs
UNCLASSIFIED::B::B::B::B,Unclassified - Cluster B,TRAVELFOOD,A,-1.1223,,0.0626,0.0,0.4091,1,dated_tabs
UNCLASSIFIED::B::B::B::B,Unclassified - Cluster B,NIVABUPA,A,-0.9357,0.7946,0.031,0.1911,0.4775,14,dated_tabs
UNCLASSIFIED::B::B::B::B,Unclassified - Cluster B,AJAXENGG,A,-0.8298,0.8147,0.0925,0.1524,0.5506,9,dated_tabs
UNCLASSIFIED::B::B::B::B,Unclassified - Cluster B,SHARDAMOTR,Core,-0.7487,0.578,0.0478,0.1275,0.4673,23,dated_tabs
UNCLASSIFIED::B::B::B::B,Unclassified - Cluster B,SUNDRMFAST,Core,0.2476,0.4681,0.1886,0.1261,0.728,23,dated_tabs
UNCLASSIFIED::B::B::B::B,Unclassified - Cluster B,TARC,Core,0.3681,0.441,0.1166,0.2174,0.6702,23,dated_tabs
UNCLASSIFIED::B::B::B::B,Unclassified - Cluster B,ACMESOLAR,B,0.5319,0.2654,0.1392,0.1585,0.3057,14,dated_tabs
UNCLASSIFIED::B::B::B::B,Unclassified - Cluster B,ALIVUS,B,0.693,0.4796,0.154,0.2542,0.4835,20,dated_tabs
UNCLASSIFIED::B::B::B::B,Unclassified - Cluster B,JSWHL,B,2.0519,-0.0329,0.2293,0.2426,0.1394,23,dated_tabs
UNCLASSIFIED::B::B::A::B::A,Unclassified - Cluster A,SAMBHV,A,-0.3136,,0.0876,0.1237,0.7098,2,dated_tabs
UNCLASSIFIED::B::B::A::B::A,Unclassified - Cluster A,FILATEX,A,-0.2521,0.7724,0.0293,0.1799,0.5321,22,dated_tabs
UNCLASSIFIED::B::B::A::B::A,Unclassified - Cluster A,BLACKBUCK,Core,0.1766,0.5793,0.3512,0.1076,0.0528,13,dated_tabs
UNCLASSIFIED::B::B::A::B::A,Unclassified - Cluster A,EMCURE,Core,0.178,0.7527,0.1275,0.2049,0.3269,20,dated_tabs
UNCLASSIFIED::B::B::A::B::A,Unclassified - Cluster A,NTPCGREEN,B,0.5487,0.0835,0.3114,0.0961,0.794,13,dated_tabs
UNCLASSIFIED::B::B::A::B::A,Unclassified - Cluster A,DAMCAPITAL,B,0.5782,0.3573,0.3598,0.1264,0.8619,11,dated_tabs
UNCLASSIFIED::B::B::A::B::B,Unclassified - Cluster B,ANTHEM,A,-0.4816,,0.0076,0.0,0.7794,1,dated_tabs
UNCLASSIFIED::B::B::A::B::B,Unclassified - Cluster B,INDIQUBE,A,-0.4816,,0.0076,0.0,0.7642,1,dated_tabs
UNCLASSIFIED::B::B::A::B::B,Unclassified - Cluster B,EBGNG,A,-0.4627,,0.0118,0.0,0.7836,1,dated_tabs
UNCLASSIFIED::B::B::A::B::B,Unclassified - Cluster B,CRIZAC,Core,-0.4513,,0.0144,0.0,0.7574,1,dated_tabs
UNCLASSIFIED::B::B::A::B::B,Unclassified - Cluster B,BRIGHOTEL,Core,-0.0226,,0.1099,0.0,0.8817,1,dated_tabs
UNCLASSIFIED::B::B::A::B::B,Unclassified - Cluster B,ELLEN,Core,0.8108,,0.2204,0.0064,0.9861,2,dated_tabs
UNCLASSIFIED::B::B::A::B::B,Unclassified - Cluster B,HDBFS,Core,0.9754,,0.2174,0.0098,0.5483,2,dated_tabs
UNCLASSIFIED::B::B::A::B::B,Unclassified - Cluster B,SMARTWORKS,Core,1.6278,,0.4776,0.0,0.2942,1,dated_tabs
UNCLASSIFIED::B::B::A::B::B,Unclassified - Cluster B,ABLBL,Core,3.5568,,0.0947,0.0696,0.8664,3,dated_tabs
UNCLASSIFIED::B::B::A::B::B,Unclassified - Cluster B,RAYMONDREL,B,4.504,,0.128,0.0848,0.8938,2,dated_tabs
UNCLASSIFIED::B::B::A::B::B,Unclassified - Cluster B,ENRIN,B,7.0066,,0.06,0.1384,0.7117,3,dated_tabs
UNCLASSIFIED::B::B::A::B::B,Unclassified - Cluster B,MARATHON,B,7.0525,0.9442,0.0,0.1444,0.3828,21,dated_tabs
IND::Banks::B::A,Banks - Cluster A,AXISBANK,A,-0.4016,0.7377,0.0791,0.1925,0.3293,50,dated_tabs
IND::Banks::B::A,Banks - Cluster A,UJJIVANSFB,Core,0.2316,0.8201,0.0814,0.3046,0.3753,50,dated_tabs
IND::Banks::B::A,Banks - Cluster A,KARURVYSYA,Core,0.2729,0.6021,0.2059,0.1489,0.1959,50,dated_tabs
IND::Banks::B::A,Banks - Cluster A,BANDHANBNK,B,0.9136,0.6377,0.3153,0.1779,0.7939,50,dated_tabs
IND::Banks::B::B,Banks - Cluster B,IDBI,A,-0.9065,0.7534,0.0649,0.2088,0.335,25,dated_tabs
IND::Banks::B::B,Banks - Cluster B,CANBK,A,-0.6774,0.7543,0.0728,0.2339,0.2115,50,dated_tabs
IND::Banks::B::B,Banks - Cluster B,UNIONBANK,A,-0.6478,0.7974,0.0687,0.263,0.2881,50,dated_tabs
IND::Banks::B::B,Banks - Cluster B,BANKBARODA,Core,-0.5065,0.5897,0.0659,0.2285,0.3538,50,dated_tabs
IND::Banks::B::B,Banks - Cluster B,MAHABANK,Core,-0.5034,0.6276,0.0723,0.2266,0.2974,46,dated_tabs
IND::Banks::B::B,Banks - Cluster B,SBIN,Core,-0.4331,0.5403,0.0938,0.1612,0.3964,50,dated_tabs
IND::Banks::B::B,Banks - Cluster B,PNB,Core,-0.4081,0.7144,0.0765,0.2628,0.1806,50,dated_tabs
IND::Banks::B::B,Banks - Cluster B,INDIANB,Core,-0.2119,0.5962,0.1174,0.1655,0.2029,50,dated_tabs
IND::Banks::B::B,Banks - Cluster B,BANKINDIA,Core,-0.139,0.7364,0.0979,0.2704,0.4543,50,dated_tabs
IND::Banks::B::B,Banks - Cluster B,SOUTHBANK,Core,0.1062,0.5257,0.091,0.2642,0.2903,50,dated_tabs
IND::Banks::B::B,Banks - Cluster B,J&KBANK,Core,0.919,0.467,0.1435,0.2751,0.3754,50,dated_tabs
IND::Banks::B::B,Banks - Cluster B,YESBANK,B,1.3416,0.4801,0.179,0.2759,0.7304,29,dated_tabs
IND::Banks::B::B,Banks - Cluster B,IDEA,B,3.0061,0.5166,0.273,0.3807,0.8862,23,dated_tabs
IND::Banks::B::B,Banks - Cluster B,CUB,B,4.0828,0.2333,0.3415,0.3308,0.4014,50,dated_tabs
IND::Other Electrical Equipment/Products::A,Other Electrical Equipment/Products - Cluster A,WAAREEENER,A,-1.1556,0.6115,0.0893,0.1104,0.2465,15,dated_tabs
IND::Other Electrical Equipment/Products::A,Other Electrical Equipment/Products - Cluster A,UNIVCABLES,Core,-0.7223,0.7681,0.1143,0.235,0.4253,38,dated_tabs
IND::Other Electrical Equipment/Products::A,Other Electrical Equipment/Products - Cluster A,INDIGO,Core,-0.6648,0.555,0.0968,0.1455,0.2195,50,dated_tabs
IND::Other Electrical Equipment/Products::A,Other Electrical Equipment/Products - Cluster A,APARINDS,Core,0.5083,0.5281,0.1282,0.2633,0.1427,50,dated_tabs
IND::Other Electrical Equipment/Products::A,Other Electrical Equipment/Products - Cluster A,RRKABEL,B,1.3524,0.3854,0.157,0.2258,0.4941,32,dated_tabs
IND::Other Electrical Equipment/Products::B,Other Electrical Equipment/Products - Cluster B,PREMIERENE,A,-0.7273,0.6157,0.1217,0.1855,0.5605,18,dated_tabs
IND::Other Electrical Equipment/Products::B,Other Electrical Equipment/Products - Cluster B,HAVELLS,A,-0.6874,0.5501,0.1157,0.1656,0.6012,50,dated_tabs
IND::Other Electrical Equipment/Products::B,Other Electrical Equipment/Products - Cluster B,POLYCAB,A,-0.6341,0.6343,0.126,0.2253,0.1773,50,dated_tabs
IND::Other Electrical Equipment/Products::B,Other Electrical Equipment/Products - Cluster B,VGUARD,Core,-0.3429,0.2741,0.0856,0.1579,0.5223,50,dated_tabs
IND::Other Electrical Equipment/Products::B,Other Electrical Equipment/Products - Cluster B,KEI,Core,-0.0984,0.3363,0.1218,0.224,0.2445,50,dated_tabs
IND::Other Electrical Equipment/Products::B,Other Electrical Equipment/Products - Cluster B,BBL,Core,0.0341,0.4846,0.1666,0.292,0.5095,46,dated_tabs
IND::Other Electrical Equipment/Products::B,Other Electrical Equipment/Products - Cluster B,PITTIENG,Core,0.2525,0.492,0.1996,0.3158,0.2466,50,dated_tabs
IND::Other Electrical Equipment/Products::B,Other Electrical Equipment/Products - Cluster B,FINCABLES,Core,0.3713,0.4521,0.2124,0.3076,0.6746,50,dated_tabs
IND::Other Electrical Equipment/Products::B,Other Electrical Equipment/Products - Cluster B,GRAVITA,Core,0.5479,0.3308,0.2347,0.2454,0.351,38,dated_tabs
IND::Other Electrical Equipment/Products::B,Other Electrical Equipment/Products - Cluster B,KAYNES,B,0.6813,0.3831,0.2758,0.2533,0.1255,50,dated_tabs
IND::Other Electrical Equipment/Products::B,Other Electrical Equipment/Products - Cluster B,HONAUT,B,0.69,0.1296,0.2376,0.1511,0.7094,50,dated_tabs
IND::Other Electrical Equipment/Products::B,Other Electrical Equipment/Products - Cluster B,SYRMA,B,0.6903,0.4823,0.2789,0.3207,0.3071,50,dated_tabs
UNCLASSIFIED::B::B::A::A::A,Unclassified - Cluster A,SWANCORP,A,-0.7494,,0.0453,0.0378,0.6128,8,dated_tabs
UNCLASSIFIED::B::B::A::A::A,Unclassified - Cluster A,IGIL,A,-0.1548,-0.2034,0.2247,0.0548,0.8252,11,dated_tabs
UNCLASSIFIED::B::B::A::A::A,Unclassified - Cluster A,AEGISVOPAK,Core,-0.1366,,0.2798,0.0342,0.352,3,dated_tabs
UNCLASSIFIED::B::B::A::A::A,Unclassified - Cluster A,SKIPPER,Core,0.0763,-0.0923,0.0,0.1866,0.3594,23,dated_tabs
UNCLASSIFIED::B::B::A::A::A,Unclassified - Cluster A,OSWALPUMPS,Core,0.1673,,0.2675,0.0871,0.8904,3,dated_tabs
UNCLASSIFIED::B::B::A::A::A,Unclassified - Cluster A,LAXMIDENTL,Core,0.2362,-0.4235,0.3526,0.0617,0.9752,10,dated_tabs
UNCLASSIFIED::B::B::A::A::A,Unclassified - Cluster A,ATHERENERG,B,0.6465,,0.6043,0.019,0.0161,6,dated_tabs
UNCLASSIFIED::B::B::A::A::A,Unclassified - Cluster A,CEMPRO,B,0.8023,,0.4185,0.1224,0.17,8,dated_tabs
UNCLASSIFIED::B::B::A::A::B,Unclassified - Cluster B,IIFLCAPS,A,-0.9962,0.3742,0.053,0.1175,0.3093,21,dated_tabs
UNCLASSIFIED::B::B::A::A::B,Unclassified - Cluster B,ITCHOTELS,A,-0.9411,0.6376,0.1218,0.1601,0.4684,10,dated_tabs
UNCLASSIFIED::B::B::A::A::B,Unclassified - Cluster B,FOSECOIND,A,-0.0834,0.2561,0.1319,0.184,0.2802,21,dated_tabs
UNCLASSIFIED::B::B::A::A::B,Unclassified - Cluster B,INTERARCH,Core,-0.0591,0.2108,0.1631,0.0909,0.108,18,dated_tabs
UNCLASSIFIED::B::B::A::A::B,Unclassified - Cluster B,KRBL,Core,-0.042,0.4236,0.1633,0.2415,0.2155,23,dated_tabs
UNCLASSIFIED::B::B::A::A::B,Unclassified - Cluster B,SKYGOLD,Core,0.7836,0.2604,0.243,0.2444,0.2532,23,dated_tabs
UNCLASSIFIED::B::B::A::A::B,Unclassified - Cluster B,SMSPHARMA,B,0.952,-0.0044,0.211,0.1969,0.4481,21,dated_tabs
UNCLASSIFIED::B::B::A::A::B,Unclassified - Cluster B,TMPV,B,0.9525,,0.3599,0.0772,0.7042,7,dated_tabs
UNCLASSIFIED::B::B::A::A::B,Unclassified - Cluster B,EPACK,B,1.3399,0.43,0.3402,0.3378,0.4785,20,dated_tabs
IND::Heavy Electrical Equipment::A,Heavy Electrical Equipment - Cluster A,CGPOWER,A,-1.0165,0.3189,0.0644,0.1585,0.2868,50,dated_tabs
IND::Heavy Electrical Equipment::A,Heavy Electrical Equipment - Cluster A,KIRLOSENG,A,-0.3405,0.6438,0.1265,0.2974,0.1338,50,dated_tabs
IND::Heavy Electrical Equipment::A,Heavy Electrical Equipment - Cluster A,ABB,Core,-0.2413,0.3549,0.1052,0.2966,0.401,50,dated_tabs
IND::Heavy Electrical Equipment::A,Heavy Electrical Equipment - Cluster A,BHEL,Core,0.1561,0.2026,0.1315,0.2562,0.182,50,dated_tabs
IND::Heavy Electrical Equipment::A,Heavy Electrical Equipment - Cluster A,BAJEL,Core,0.1572,0.6158,0.1891,0.1852,0.7314,23,dated_tabs
IND::Heavy Electrical Equipment::A,Heavy Electrical Equipment - Cluster A,POWERINDIA,Core,0.1653,0.1271,0.1497,0.1345,0.1557,50,dated_tabs
IND::Heavy Electrical Equipment::A,Heavy Electrical Equipment - Cluster A,SIEMENS,B,0.1688,0.5291,0.1685,0.2457,0.4825,50,dated_tabs
IND::Heavy Electrical Equipment::A,Heavy Electrical Equipment - Cluster A,TDPOWERSYS,B,0.2382,0.1975,0.1642,0.1298,0.1184,50,dated_tabs
IND::Heavy Electrical Equipment::B,Heavy Electrical Equipment - Cluster B,KEC,A,-0.9334,0.374,0.0507,0.2251,0.498,50,dated_tabs
IND::Heavy Electrical Equipment::B,Heavy Electrical Equipment - Cluster B,SCHNEIDER,A,-0.9046,0.5956,0.0943,0.1968,0.3362,50,dated_tabs
IND::Heavy Electrical Equipment::B,Heavy Electrical Equipment - Cluster B,BANSALWIRE,Core,-0.6621,0.7526,0.1316,0.2162,0.7768,20,dated_tabs
IND::Heavy Electrical Equipment::B,Heavy Electrical Equipment - Cluster B,TRITURBINE,Core,-0.4577,0.4462,0.0922,0.2645,0.4404,50,dated_tabs
IND::Heavy Electrical Equipment::B,Heavy Electrical Equipment - Cluster B,SUZLON,Core,-0.1588,0.5821,0.1359,0.2751,0.2641,48,dated_tabs
IND::Heavy Electrical Equipment::B,Heavy Electrical Equipment - Cluster B,THERMAX,Core,0.3823,0.4108,0.1553,0.3058,0.5193,50,dated_tabs
IND::Heavy Electrical Equipment::B,Heavy Electrical Equipment - Cluster B,VOLTAMP,B,0.5644,0.2738,0.1542,0.3092,0.3585,50,dated_tabs
IND::Heavy Electrical Equipment::B,Heavy Electrical Equipment - Cluster B,AVALON,B,3.7087,0.0759,0.4396,0.3203,0.4251,43,dated_tabs
IND::Electric Utilities::A,Electric Utilities - Cluster A,TATAPOWER,A,-1.4568,0.6308,0.0438,0.191,0.4917,50,dated_tabs
IND::Electric Utilities::A,Electric Utilities - Cluster A,NHPC,A,-0.8128,0.5568,0.0676,0.2078,0.4265,50,dated_tabs
IND::Electric Utilities::A,Electric Utilities - Cluster A,POWERGRID,A,-0.7897,0.5649,0.0797,0.1842,0.3966,50,dated_tabs
IND::Electric Utilities::A,Electric Utilities - Cluster A,NTPC,Core,-0.3279,0.5559,0.0931,0.2444,0.2199,50,dated_tabs
IND::Electric Utilities::A,Electric Utilities - Cluster A,ADANIPOWER,Core,-0.2143,0.511,0.0892,0.2442,0.2677,44,dated_tabs
IND::Electric Utilities::A,Electric Utilities - Cluster A,PTC,Core,0.0466,0.4701,0.105,0.2237,0.4951,38,dated_tabs
IND::Electric Utilities::A,Electric Utilities - Cluster A,TORNTPOWER,Core,0.0584,0.5962,0.1265,0.2694,0.3365,50,dated_tabs
IND::Electric Utilities::A,Electric Utilities - Cluster A,CESC,Core,0.1055,0.4536,0.1116,0.2037,0.3791,50,dated_tabs
IND::Electric Utilities::A,Electric Utilities - Cluster A,NLCINDIA,Core,0.5464,0.3181,0.1136,0.1859,0.3355,50,dated_tabs
IND::Electric Utilities::A,Electric Utilities - Cluster A,JSWENERGY,B,0.8429,0.5024,0.1572,0.2817,0.5603,50,dated_tabs
IND::Electric Utilities::A,Electric Utilities - Cluster A,ADANIENSOL,B,1.9258,0.2674,0.1731,0.2877,0.5122,27,dated_tabs
IND::Electric Utilities::A,Electric Utilities - Cluster A,ADANIGREEN,B,3.0519,0.202,0.2444,0.2831,0.7223,42,dated_tabs
IND::Electric Utilities::B,Electric Utilities - Cluster B,KPIL,A,-1.0052,0.7041,0.0796,0.1768,0.2509,48,dated_tabs
IND::Electric Utilities::B,Electric Utilities - Cluster B,TECHNOE,Core,-0.423,0.6002,0.0832,0.2334,0.2444,50,dated_tabs
IND::Electric Utilities::B,Electric Utilities - Cluster B,INOXWIND,Core,0.721,0.5022,0.1041,0.324,0.3438,44,dated_tabs
IND::Electric Utilities::B,Electric Utilities - Cluster B,INOXGREEN,B,2.4089,0.4314,0.1774,0.255,0.3581,50,dated_tabs
IND::Realty::A,Realty - Cluster A,NESCO,A,-0.5241,0.4727,0.0468,0.1735,0.4305,50,dated_tabs
IND::Realty::A,Realty - Cluster A,MAHLIFE,Core,0.298,0.4069,0.0771,0.2377,0.5333,50,dated_tabs
IND::Realty::A,Realty - Cluster A,ARVSMART,B,1.1406,0.5174,0.1943,0.2868,0.3744,50,dated_tabs
IND::Realty::B,Realty - Cluster B,GODREJPROP,A,-0.7211,0.8158,0.0704,0.2862,0.4157,50,dated_tabs
IND::Realty::B,Realty - Cluster B,OBEROIRLTY,A,-0.4207,0.4451,0.0695,0.1964,0.3509,50,dated_tabs
IND::Realty::B,Realty - Cluster B,SIGNATURE,A,-0.3882,0.6535,0.0766,0.2735,0.61,32,dated_tabs
IND::Realty::B,Realty - Cluster B,PRESTIGE,Core,-0.2798,0.6388,0.1067,0.1968,0.2628,50,dated_tabs
IND::Realty::B,Realty - Cluster B,MAXESTATES,Core,-0.2606,0.3872,0.081,0.172,0.5306,23,dated_tabs
IND::Realty::B,Realty - Cluster B,BRIGADE,Core,0.0684,0.5564,0.0968,0.2745,0.4076,50,dated_tabs
IND::Realty::B,Realty - Cluster B,LODHA,Core,0.2243,0.5305,0.1158,0.2392,0.3695,50,dated_tabs
IND::Realty::B,Realty - Cluster B,PHOENIXLTD,Core,0.2956,0.3534,0.0991,0.2309,0.2584,50,dated_tabs
IND::Realty::B,Realty - Cluster B,SOBHA,Core,0.3454,0.6206,0.1226,0.2861,0.3863,50,dated_tabs
IND::Realty::B,Realty - Cluster B,ANANTRAJ,Core,0.405,0.1526,0.0781,0.2352,0.2132,40,dated_tabs
IND::Realty::B,Realty - Cluster B,DLF,B,0.4749,0.5255,0.1296,0.2525,0.4389,50,dated_tabs
IND::Realty::B,Realty - Cluster B,ABREL,B,1.5905,0.568,0.2101,0.2791,0.72,23,dated_tabs
IND::Realty::B,Realty - Cluster B,SHRIRAMPPS,B,2.2229,-0.1224,0.1983,0.1612,0.693,31,dated_tabs
IND::Finance (including NBFCs)::B::A,Finance (including NBFCs) - Cluster A,POONAWALLA,A,-1.3059,0.2197,0.0934,0.2697,0.3854,50,dated_tabs
IND::Finance (including NBFCs)::B::A,Finance (including NBFCs) - Cluster A,SHRIRAMFIN,A,-0.7055,0.4741,0.1895,0.144,0.1538,50,dated_tabs
IND::Finance (including NBFCs)::B::A,Finance (including NBFCs) - Cluster A,M&MFIN,Core,-0.3288,0.5451,0.1886,0.2713,0.542,50,dated_tabs
IND::Finance (including NBFCs)::B::A,Finance (including NBFCs) - Cluster A,MUTHOOTFIN,Core,-0.1348,0.5953,0.2337,0.1661,0.1711,50,dated_tabs
IND::Finance (including NBFCs)::B::A,Finance (including NBFCs) - Cluster A,PFC,Core,0.0345,0.4164,0.19,0.3198,0.3295,50,dated_tabs
IND::Finance (including NBFCs)::B::A,Finance (including NBFCs) - Cluster A,SBFC,Core,0.2875,0.1867,0.2089,0.2384,0.3364,33,dated_tabs
IND::Finance (including NBFCs)::B::A,Finance (including NBFCs) - Cluster A,RECLTD,B,0.8834,0.3935,0.2305,0.3819,0.2904,50,dated_tabs
IND::Finance (including NBFCs)::B::A,Finance (including NBFCs) - Cluster A,SPANDANA,B,3.2291,0.1994,0.3946,0.3108,0.9016,44,dated_tabs
IND::Finance (including NBFCs)::B::B,Finance (including NBFCs) - Cluster B,CHOLAFIN,A,-1.3566,0.7025,0.0922,0.2163,0.1876,50,dated_tabs
IND::Finance (including NBFCs)::B::B,Finance (including NBFCs) - Cluster B,BAJFINANCE,A,-1.0365,0.7139,0.1039,0.2777,0.346,50,dated_tabs
IND::Finance (including NBFCs)::B::B,Finance (including NBFCs) - Cluster B,SBICARD,Core,-0.3689,0.6172,0.1301,0.2987,0.7068,50,dated_tabs
IND::Finance (including NBFCs)::B::B,Finance (including NBFCs) - Cluster B,FIVESTAR,Core,-0.259,0.6005,0.1661,0.1985,0.6025,50,dated_tabs
IND::Finance (including NBFCs)::B::B,Finance (including NBFCs) - Cluster B,SUNDARMFIN,Core,0.1889,0.4927,0.1824,0.1808,0.254,50,dated_tabs
IND::Finance (including NBFCs)::B::B,Finance (including NBFCs) - Cluster B,CREDITACC,Core,0.6803,0.4837,0.1778,0.326,0.3455,50,dated_tabs
IND::Finance (including NBFCs)::B::B,Finance (including NBFCs) - Cluster B,MANAPPURAM,B,1.0774,0.1241,0.1528,0.2174,0.2397,50,dated_tabs
IND::Finance (including NBFCs)::B::B,Finance (including NBFCs) - Cluster B,FUSION,B,1.1083,0.4817,0.2243,0.293,0.7225,48,dated_tabs
UNCLASSIFIED::B::A::B::NoRank::1,No-Rank Unclassified,AEQUS,Core,,,,,,0,no_rank_history
UNCLASSIFIED::B::A::B::NoRank::1,No-Rank Unclassified,BHARATCOAL,Core,,,,,,0,no_rank_history
UNCLASSIFIED::B::A::B::NoRank::1,No-Rank Unclassified,CAPILLARY,Core,,,,,,0,no_rank_history
UNCLASSIFIED::B::A::B::NoRank::1,No-Rank Unclassified,CRAMC,Core,,,,,,0,no_rank_history
UNCLASSIFIED::B::A::B::NoRank::1,No-Rank Unclassified,EUROPRATIK,Core,,,,,,0,no_rank_history
UNCLASSIFIED::B::A::B::NoRank::1,No-Rank Unclassified,JAINREC,Core,,,,,,0,no_rank_history
UNCLASSIFIED::B::A::B::NoRank::1,No-Rank Unclassified,LENSKART,Core,,,,,,0,no_rank_history
UNCLASSIFIED::B::A::B::NoRank::1,No-Rank Unclassified,MBEL,Core,,,,,,0,no_rank_history
UNCLASSIFIED::B::A::B::NoRank::1,No-Rank Unclassified,NEPHROPLUS,Core,,,,,,0,no_rank_history
UNCLASSIFIED::B::A::B::NoRank::1,No-Rank Unclassified,PINELABS,Core,,,,,,0,no_rank_history
UNCLASSIFIED::B::A::B::NoRank::1,No-Rank Unclassified,SAATVIKGL,Core,,,,,,0,no_rank_history
UNCLASSIFIED::B::A::B::NoRank::1,No-Rank Unclassified,STYL,Core,,,,,,0,no_rank_history
UNCLASSIFIED::B::A::B::NoRank::1,No-Rank Unclassified,TENNIND,Core,,,,,,0,no_rank_history
UNCLASSIFIED::B::A::B::NoRank::1,No-Rank Unclassified,URBANCO,Core,,,,,,0,no_rank_history
UNCLASSIFIED::B::A::B::NoRank::2,No-Rank Unclassified,AMAGI,Core,,,,,,0,no_rank_history
UNCLASSIFIED::B::A::B::NoRank::2,No-Rank Unclassified,BUILDPRO,Core,,,,,,0,no_rank_history
UNCLASSIFIED::B::A::B::NoRank::2,No-Rank Unclassified,CORONA,Core,,,,,,0,no_rank_history
UNCLASSIFIED::B::A::B::NoRank::2,No-Rank Unclassified,EMMVEE,Core,,,,,,0,no_rank_history
UNCLASSIFIED::B::A::B::NoRank::2,No-Rank Unclassified,GROWW,Core,,,,,,0,no_rank_history
UNCLASSIFIED::B::A::B::NoRank::2,No-Rank Unclassified,JSWCEMENT,Core,,,,,,0,no_rank_history
UNCLASSIFIED::B::A::B::NoRank::2,No-Rank Unclassified,LGEINDIA,Core,,,,,,0,no_rank_history
UNCLASSIFIED::B::A::B::NoRank::2,No-Rank Unclassified,MEESHO,Core,,,,,,0,no_rank_history
UNCLASSIFIED::B::A::B::NoRank::2,No-Rank Unclassified,ORKLAINDIA,Core,,,,,,0,no_rank_history
UNCLASSIFIED::B::A::B::NoRank::2,No-Rank Unclassified,PWL,Core,,,,,,0,no_rank_history
UNCLASSIFIED::B::A::B::NoRank::2,No-Rank Unclassified,SKFINDUS,Core,,,,,,0,no_rank_history
UNCLASSIFIED::B::A::B::NoRank::2,No-Rank Unclassified,SUDEEPPHRM,Core,,,,,,0,no_rank_history
UNCLASSIFIED::B::A::B::NoRank::2,No-Rank Unclassified,TMCV,Core,,,,,,0,no_rank_history
UNCLASSIFIED::B::A::B::NoRank::2,No-Rank Unclassified,WAKEFIT,Core,,,,,,0,no_rank_history
UNCLASSIFIED::B::A::B::NoRank::3,No-Rank Unclassified,ATLANTAELE,Core,,,,,,0,no_rank_history
UNCLASSIFIED::B::A::B::NoRank::3,No-Rank Unclassified,CANHLIFE,Core,,,,,,0,no_rank_history
